No,L,C,fsw,average_current
4172,0.000302,0.000141,26206,2.3285508524415532
4173,0.000302,0.000141,32413,2.3366937249916866
4174,0.000302,0.000141,38620,2.337284590509532
4175,0.000302,0.000141,44827,2.341934010573803
4176,0.000302,0.000141,51034,2.343860495476293
4177,0.000302,0.000141,57241,2.3459247375690526
4178,0.000302,0.000141,63448,2.347567325480745
4179,0.000302,0.000141,69655,2.3485615978477803
4180,0.000302,0.000141,75862,2.3468487207692705
4181,0.000302,0.000141,82068,2.3454577676154145
4182,0.000302,0.000141,88275,2.3434233739301584
4183,0.000302,0.000141,94482,2.3466087798393613
4184,0.000302,0.000141,100689,2.345184925473917
4185,0.000302,0.000141,106896,2.345631547670726
4186,0.000302,0.000141,113103,2.3457720786817164
4187,0.000302,0.000141,119310,2.346413125305877
4188,0.000302,0.000141,125517,2.3464059631572796
4189,0.000302,0.000141,131724,2.346613364510546
4190,0.000302,0.000141,137931,2.3465439478391223
4191,0.000302,0.000141,144137,2.3472587681576376
4192,0.000302,0.000141,150344,2.3479908488368593
4193,0.000302,0.000141,156551,2.347911811835364
4194,0.000302,0.000141,162758,2.3480503243814748
4195,0.000302,0.000141,168965,2.3478674350769215
4196,0.000302,0.000141,175172,2.3475026044387404
4197,0.000302,0.000141,181379,2.347321467459064
4198,0.000302,0.000141,187586,2.345425151761914
4199,0.000302,0.000141,193793,2.3468189262223587
4200,0.000302,0.000141,200000,2.3465341901664316
4201,0.000302,0.000147,20000,2.340284194855148
4202,0.000302,0.000147,26206,2.3448826672163325
4203,0.000302,0.000147,32413,2.3397962758809494
4204,0.000302,0.000147,38620,2.345452542507216
4205,0.000302,0.000147,44827,2.3473452737814853
4206,0.000302,0.000147,51034,2.349666893834661
4207,0.000302,0.000147,57241,2.3516174992156373
4208,0.000302,0.000147,63448,2.353486568852852
4209,0.000302,0.000147,69655,2.3549180896359063
4210,0.000302,0.000147,75862,2.356243219543804
4211,0.000302,0.000147,82068,2.357514845430905
4212,0.000302,0.000147,88275,2.352875322977983
4213,0.000302,0.000147,94482,2.3523938656938514
4214,0.000302,0.000147,100689,2.3506154423573595
4215,0.000302,0.000147,106896,2.352308423598888
4216,0.000302,0.000147,113103,2.3527591139421635
4217,0.000302,0.000147,119310,2.35327056435529
4218,0.000302,0.000147,125517,2.3535217486962092
4219,0.000302,0.000147,131724,2.353952932105251
4220,0.000302,0.000147,137931,2.3540113008706487
4221,0.000302,0.000147,144137,2.3549629620899992
4222,0.000302,0.000147,150344,2.355629910946009
4223,0.000302,0.000147,156551,2.355464475114424
4224,0.000302,0.000147,162758,2.355587019541778
4225,0.000302,0.000147,168965,2.3554043692988005
4226,0.000302,0.000147,175172,2.353124677029411
4227,0.000302,0.000147,181379,2.354936997618988
4228,0.000302,0.000147,187586,2.3546986385856683
4229,0.000302,0.000147,193793,2.353080780454758
4230,0.000302,0.000147,200000,2.3539788133525668
4231,0.000302,0.000153,20000,2.3446040955420653
4232,0.000302,0.000153,26206,2.349995681158191
4233,0.000302,0.000153,32413,2.3445064487158027
4234,0.000302,0.000153,38620,2.3484453884640906
4235,0.000302,0.000153,44827,2.350677719684067
4236,0.000302,0.000153,51034,2.3505534933674683
4237,0.000302,0.000153,57241,2.3531912299662503
4238,0.000302,0.000153,63448,2.3556922811253433
4239,0.000302,0.000153,69655,2.3572151718032854
4240,0.000302,0.000153,75862,2.359251572363205
4241,0.000302,0.000153,82068,2.3598129569104356
4242,0.000302,0.000153,88275,2.359795940741088
4243,0.000302,0.000153,94482,2.3567982901563513
4244,0.000302,0.000153,100689,2.3562763101739144
4245,0.000302,0.000153,106896,2.355290064591805
4246,0.000302,0.000153,113103,2.355275728794398
4247,0.000302,0.000153,119310,2.356435492443621
4248,0.000302,0.000153,125517,2.3569166096831315
4249,0.000302,0.000153,131724,2.3571618801692735
4250,0.000302,0.000153,137931,2.3577567450038264
4251,0.000302,0.000153,144137,2.3578666505267867
4252,0.000302,0.000153,150344,2.358446994538372
4253,0.000302,0.000153,156551,2.358509401302426
4254,0.000302,0.000153,162758,2.3586304232233197
4255,0.000302,0.000153,168965,2.3583575152577705
4256,0.000302,0.000153,175172,2.3581611335751265
4257,0.000302,0.000153,181379,2.357915686612864
4258,0.000302,0.000153,187586,2.356776656279283
4259,0.000302,0.000153,193793,2.3571909008605827
4260,0.000302,0.000153,200000,2.3565941454770707
4261,0.000302,0.000159,20000,2.3398285650528616
4262,0.000302,0.000159,26206,2.3460521925383735
4263,0.000302,0.000159,32413,2.344705733060293
4264,0.000302,0.000159,38620,2.3435804014411903
4265,0.000302,0.000159,44827,2.347777155901497
4266,0.000302,0.000159,51034,2.3458581678128887
4267,0.000302,0.000159,57241,2.348546056790841
4268,0.000302,0.000159,63448,2.3516127639225815
4269,0.000302,0.000159,69655,2.353093040203231
4270,0.000302,0.000159,75862,2.3551272473029212
4271,0.000302,0.000159,82068,2.3552558622530526
4272,0.000302,0.000159,88275,2.353917637443644
4273,0.000302,0.000159,94482,2.3542819638936883
4274,0.000302,0.000159,100689,2.3550658335588177
4275,0.000302,0.000159,106896,2.3535454269404643
4276,0.000302,0.000159,113103,2.353563071104915
4277,0.000302,0.000159,119310,2.353268824172682
4278,0.000302,0.000159,125517,2.3534674126570105
4279,0.000302,0.000159,131724,2.354221616422353
4280,0.000302,0.000159,137931,2.354459928571004
4281,0.000302,0.000159,144137,2.355021539324838
4282,0.000302,0.000159,150344,2.3554604389293736
4283,0.000302,0.000159,156551,2.355408203981446
4284,0.000302,0.000159,162758,2.3554936330370895
4285,0.000302,0.000159,168965,2.3552454426680605
4286,0.000302,0.000159,175172,2.3548426728841307
4287,0.000302,0.000159,181379,2.354620906764556
4288,0.000302,0.000159,187586,2.3544672553997468
4289,0.000302,0.000159,193793,2.354039793976725
4290,0.000302,0.000159,200000,2.353839412498423
4291,0.000302,0.000165,20000,2.326740239268997
4292,0.000302,0.000165,26206,2.3356876723156175
4293,0.000302,0.000165,32413,2.3384993480933263
4294,0.000302,0.000165,38620,2.3377319933258223
4295,0.000302,0.000165,44827,2.337345762566453
4296,0.000302,0.000165,51034,2.337936131242523
4297,0.000302,0.000165,57241,2.337895154736435
4298,0.000302,0.000165,63448,2.3400049847134112
4299,0.000302,0.000165,69655,2.3421185384345624
4300,0.000302,0.000165,75862,2.3432881100658443
4301,0.000302,0.000165,82068,2.3451419232593085
4302,0.000302,0.000165,88275,2.3427876365820515
4303,0.000302,0.000165,94482,2.343946441810405
4304,0.000302,0.000165,100689,2.3442183423617236
4305,0.000302,0.000165,106896,2.3448920922451473
4306,0.000302,0.000165,113103,2.344773169055935
4307,0.000302,0.000165,119310,2.344250060814588
4308,0.000302,0.000165,125517,2.3434505808951136
4309,0.000302,0.000165,131724,2.343534142551361
4310,0.000302,0.000165,137931,2.344970020704258
4311,0.000302,0.000165,144137,2.3449079699521267
4312,0.000302,0.000165,150344,2.345396507024391
4313,0.000302,0.000165,156551,2.3452262803540695
4314,0.000302,0.000165,162758,2.345048081710817
4315,0.000302,0.000165,168965,2.345035118373558
4316,0.000302,0.000165,175172,2.3446415247361587
4317,0.000302,0.000165,181379,2.344475019552791
4318,0.000302,0.000165,187586,2.3443923580435224
4319,0.000302,0.000165,193793,2.3424976608755625
4320,0.000302,0.000165,200000,2.344091773410442
4321,0.000302,0.000171,20000,2.3040859197585104
4322,0.000302,0.000171,26206,2.317026226376699
4323,0.000302,0.000171,32413,2.323210332663905
4324,0.000302,0.000171,38620,2.3222881415595826
4325,0.000302,0.000171,44827,2.322581356778049
4326,0.000302,0.000171,51034,2.3218281378902335
4327,0.000302,0.000171,57241,2.322591510339426
4328,0.000302,0.000171,63448,2.3237475339298235
4329,0.000302,0.000171,69655,2.3207633898556685
4330,0.000302,0.000171,75862,2.3248912685838823
4331,0.000302,0.000171,82068,2.3250118428423323
4332,0.000302,0.000171,88275,2.3252958608111913
4333,0.000302,0.000171,94482,2.326465830363105
4334,0.000302,0.000171,100689,2.326742785931575
4335,0.000302,0.000171,106896,2.327399884034968
4336,0.000302,0.000171,113103,2.3287661867484974
4337,0.000302,0.000171,119310,2.329289868280632
4338,0.000302,0.000171,125517,2.3290395388269176
4339,0.000302,0.000171,131724,2.328474999121207
4340,0.000302,0.000171,137931,2.3280261580059483
4341,0.000302,0.000171,144137,2.3263074218442705
4342,0.000302,0.000171,150344,2.326269432852883
4343,0.000302,0.000171,156551,2.32773662789864
4344,0.000302,0.000171,162758,2.328068828037539
4345,0.000302,0.000171,168965,2.327260252765557
4346,0.000302,0.000171,175172,2.3261980150450516
4347,0.000302,0.000171,181379,2.327329379046586
4348,0.000302,0.000171,187586,2.3299362617759987
4349,0.000302,0.000171,193793,2.3287897258708674
4350,0.000302,0.000171,200000,2.3293171917924234
4351,0.000302,0.000177,20000,2.2799345004278004
4352,0.000302,0.000177,26206,2.29103363553689
4353,0.000302,0.000177,32413,2.2965341443540828
4354,0.000302,0.000177,38620,2.301776335785065
4355,0.000302,0.000177,44827,2.300330420215623
4356,0.000302,0.000177,51034,2.300099782923041
4357,0.000302,0.000177,57241,2.3018253440326113
4358,0.000302,0.000177,63448,2.2984631896572156
4359,0.000302,0.000177,69655,2.3008583382377807
4360,0.000302,0.000177,75862,2.295693370435725
4361,0.000302,0.000177,82068,2.295472319379642
4362,0.000302,0.000177,88275,2.302094712512421
4363,0.000302,0.000177,94482,2.303182973649575
4364,0.000302,0.000177,100689,2.304269427634342
4365,0.000302,0.000177,106896,2.3048209424476926
4366,0.000302,0.000177,113103,2.3056685016543805
4367,0.000302,0.000177,119310,2.3058630622545517
4368,0.000302,0.000177,125517,2.3061825273390144
4369,0.000302,0.000177,131724,2.3067903919123585
4370,0.000302,0.000177,137931,2.306805667260954
4371,0.000302,0.000177,144137,2.3061327043765725
4372,0.000302,0.000177,150344,2.306110918141822
4373,0.000302,0.000177,156551,2.3057110914779266
4374,0.000302,0.000177,162758,2.3062174126287016
4375,0.000302,0.000177,168965,2.3069814042068546
4376,0.000302,0.000177,175172,2.3069973563830124
4377,0.000302,0.000177,181379,2.3070735307334598
4378,0.000302,0.000177,187586,2.3071422229702567
4379,0.000302,0.000177,193793,2.3068319525727428
4380,0.000302,0.000177,200000,2.3067740136830364
4381,0.000302,0.000182,20000,2.256393198209691
4382,0.000302,0.000182,26206,2.2666417024849532
4383,0.000302,0.000182,32413,2.2718031828357494
4384,0.000302,0.000182,38620,2.276927821588751
4385,0.000302,0.000182,44827,2.276731771509472
4386,0.000302,0.000182,51034,2.2731579837024833
4387,0.000302,0.000182,57241,2.2747635253049374
4388,0.000302,0.000182,63448,2.2776745947815855
4389,0.000302,0.000182,69655,2.2759592107065143
4390,0.000302,0.000182,75862,2.275134470634179
4391,0.000302,0.000182,82068,2.2764981980711867
4392,0.000302,0.000182,88275,2.2714035213243653
4393,0.000302,0.000182,94482,2.2805154661853906
4394,0.000302,0.000182,100689,2.281668641576181
4395,0.000302,0.000182,106896,2.2822991757981335
4396,0.000302,0.000182,113103,2.283189680108245
4397,0.000302,0.000182,119310,2.2836594817674007
4398,0.000302,0.000182,125517,2.283779183091812
4399,0.000302,0.000182,131724,2.284317093305646
4400,0.000302,0.000182,137931,2.2843589469503156
4401,0.000302,0.000182,144137,2.2845996184920287
4402,0.000302,0.000182,150344,2.284858724301939
4403,0.000302,0.000182,156551,2.2849670029922597
4404,0.000302,0.000182,162758,2.284820795893528
4405,0.000302,0.000182,168965,2.2850964381085954
4406,0.000302,0.000182,175172,2.28490269268192
4407,0.000302,0.000182,181379,2.2848434548681285
4408,0.000302,0.000182,187586,2.284855235641996
4409,0.000302,0.000182,193793,2.2845877283942357
4410,0.000302,0.000182,200000,2.2845126533286457
4411,0.000302,0.000188,20000,2.227032170652484
4412,0.000302,0.000188,26206,2.23777459755575
4413,0.000302,0.000188,32413,2.243355509719633
4414,0.000302,0.000188,38620,2.247041555779751
4415,0.000302,0.000188,44827,2.248687896105837
4416,0.000302,0.000188,51034,2.2465404533447213
4417,0.000302,0.000188,57241,2.2438505562200617
4418,0.000302,0.000188,63448,2.2460596319360384
4419,0.000302,0.000188,69655,2.2479587782000436
4420,0.000302,0.000188,75862,2.249115144207318
4421,0.000302,0.000188,82068,2.251270849184587
4422,0.000302,0.000188,88275,2.248648769313032
4423,0.000302,0.000188,94482,2.2416956597247264
4424,0.000302,0.000188,100689,2.25237647088769
4425,0.000302,0.000188,106896,2.2531271808304636
4426,0.000302,0.000188,113103,2.253985262183071
4427,0.000302,0.000188,119310,2.254569808665648
4428,0.000302,0.000188,125517,2.254766695975974
4429,0.000302,0.000188,131724,2.2552801070939164
4430,0.000302,0.000188,137931,2.2554682534544126
4431,0.000302,0.000188,144137,2.255726363217021
4432,0.000302,0.000188,150344,2.2560733657768255
4433,0.000302,0.000188,156551,2.25612565584063
4434,0.000302,0.000188,162758,2.256104251638995
4435,0.000302,0.000188,168965,2.256245775415749
4436,0.000302,0.000188,175172,2.256036038549077
4437,0.000302,0.000188,181379,2.2559933449468423
4438,0.000302,0.000188,187586,2.256001845620525
4439,0.000302,0.000188,193793,2.2557552745570977
4440,0.000302,0.000188,200000,2.2556886240038567
4441,0.000302,0.000194,20000,2.1989173729346985
4442,0.000302,0.000194,26206,2.2055775057831
4443,0.000302,0.000194,32413,2.2132283159285393
4444,0.000302,0.000194,38620,2.2172667017743377
4445,0.000302,0.000194,44827,2.2197916754656277
4446,0.000302,0.000194,51034,2.218631908302653
4447,0.000302,0.000194,57241,2.214921151916048
4448,0.000302,0.000194,63448,2.2156728706946276
4449,0.000302,0.000194,69655,2.2172279061961158
4450,0.000302,0.000194,75862,2.21908418262871
4451,0.000302,0.000194,82068,2.222668302405757
4452,0.000302,0.000194,88275,2.221482664248401
4453,0.000302,0.000194,94482,2.22100280078391
4454,0.000302,0.000194,100689,2.218963503117359
4455,0.000302,0.000194,106896,2.216087271949439
4456,0.000302,0.000194,113103,2.2247250786397412
4457,0.000302,0.000194,119310,2.2253972276748324
4458,0.000302,0.000194,125517,2.2256909190818406
4459,0.000302,0.000194,131724,2.226167237445126
4460,0.000302,0.000194,137931,2.2263993620723914
4461,0.000302,0.000194,144137,2.2267198871609617
4462,0.000302,0.000194,150344,2.225613095022003
4463,0.000302,0.000194,156551,2.2272184970569944
4464,0.000302,0.000194,162758,2.227209306831601
4465,0.000302,0.000194,168965,2.227279678641094
4466,0.000302,0.000194,175172,2.2271563480611984
4467,0.000302,0.000194,181379,2.2270981408341957
4468,0.000302,0.000194,187586,2.2265599320979215
4469,0.000302,0.000194,193793,2.2268679497452317
4470,0.000302,0.000194,200000,2.226735406697191
4471,0.000302,0.0002,20000,2.17443430352466
4472,0.000302,0.0002,26206,2.178449723898876
4473,0.000302,0.0002,32413,2.182424059786128
4474,0.000302,0.0002,38620,2.1889889945117513
4475,0.000302,0.0002,44827,2.193667867024791
4476,0.000302,0.0002,51034,2.193521201018578
4477,0.000302,0.0002,57241,2.1933752809412543
4478,0.000302,0.0002,63448,2.1903911209988167
4479,0.000302,0.0002,69655,2.1903989066849374
4480,0.000302,0.0002,75862,2.193057071941421
4481,0.000302,0.0002,82068,2.194480074360169
4482,0.000302,0.0002,88275,2.194913263184788
4483,0.000302,0.0002,94482,2.1954587617267767
4484,0.000302,0.0002,100689,2.1962681440060767
4485,0.000302,0.0002,106896,2.1968775582416473
4486,0.000302,0.0002,113103,2.1898371914117947
4487,0.000302,0.0002,119310,2.19857307218246
4488,0.000302,0.0002,125517,2.198986116426344
4489,0.000302,0.0002,131724,2.1993430317822376
4490,0.000302,0.0002,137931,2.199732957441225
4491,0.000302,0.0002,144137,2.200034021574539
4492,0.000302,0.0002,150344,2.2002827267352694
4493,0.000302,0.0002,156551,2.2006874702569124
4494,0.000302,0.0002,162758,2.2006921955232572
4495,0.000302,0.0002,168965,2.200711102834756
4496,0.000302,0.0002,175172,2.2006438526642804
4497,0.000302,0.0002,181379,2.200566484012007
4498,0.000302,0.0002,187586,2.200533185687768
4499,0.000302,0.0002,193793,2.2004129187228827
4500,0.000302,0.0002,200000,2.2002093267100067
4501,0.00037,3e-05,20000,2.3211587739980026
4502,0.00037,3e-05,26206,2.3153111542512916
4503,0.00037,3e-05,32413,2.318397102894943
4504,0.00037,3e-05,38620,2.315585977825307
4505,0.00037,3e-05,44827,2.322436129799099
4506,0.00037,3e-05,51034,2.322013175281931
4507,0.00037,3e-05,57241,2.322030546886513
4508,0.00037,3e-05,63448,2.32242062218732
4509,0.00037,3e-05,69655,2.322437852865657
4510,0.00037,3e-05,75862,2.3261789094611602
4511,0.00037,3e-05,82068,2.326629365193635
4512,0.00037,3e-05,88275,2.326988730877735
4513,0.00037,3e-05,94482,2.3253032207051834
4514,0.00037,3e-05,100689,2.325832765603741
4515,0.00037,3e-05,106896,2.3275789678620864
4516,0.00037,3e-05,113103,2.326872601629228
4517,0.00037,3e-05,119310,2.3272399988673156
4518,0.00037,3e-05,125517,2.326389266962157
4519,0.00037,3e-05,131724,2.325426994766556
4520,0.00037,3e-05,137931,2.3270389290685274
4521,0.00037,3e-05,144137,2.3275105965910137
4522,0.00037,3e-05,150344,2.3259598412377196
4523,0.00037,3e-05,156551,2.3254428416636723
4524,0.00037,3e-05,162758,2.3248779607477155
4525,0.00037,3e-05,168965,2.32440810078564
4526,0.00037,3e-05,175172,2.3239703521868016
4527,0.00037,3e-05,181379,2.3237744513890863
4528,0.00037,3e-05,187586,2.3236856443925733
4529,0.00037,3e-05,193793,2.3234196728486083
4530,0.00037,3e-05,200000,2.3231559638806214
4531,0.00037,3.6e-05,20000,2.378165300656228
4532,0.00037,3.6e-05,26206,2.3162018875698753
4533,0.00037,3.6e-05,32413,2.3167103391055948
4534,0.00037,3.6e-05,38620,2.316505717840469
4535,0.00037,3.6e-05,44827,2.31907787760675
4536,0.00037,3.6e-05,51034,2.3162478886206146
4537,0.00037,3.6e-05,57241,2.313871477757789
4538,0.00037,3.6e-05,63448,2.317534740958031
4539,0.00037,3.6e-05,69655,2.3220825915305525
4540,0.00037,3.6e-05,75862,2.320925526789689
4541,0.00037,3.6e-05,82068,2.3217417371676214
4542,0.00037,3.6e-05,88275,2.3219297013820657
4543,0.00037,3.6e-05,94482,2.3243677805941605
4544,0.00037,3.6e-05,100689,2.3241125662314293
4545,0.00037,3.6e-05,106896,2.3232383261624934
4546,0.00037,3.6e-05,113103,2.324777426273112
4547,0.00037,3.6e-05,119310,2.325434876003047
4548,0.00037,3.6e-05,125517,2.3251555519447065
4549,0.00037,3.6e-05,131724,2.3255110168780657
4550,0.00037,3.6e-05,137931,2.3249149923162515
4551,0.00037,3.6e-05,144137,2.324390662767344
4552,0.00037,3.6e-05,150344,2.325788808430699
4553,0.00037,3.6e-05,156551,2.3259130373082315
4554,0.00037,3.6e-05,162758,2.3262242826901316
4555,0.00037,3.6e-05,168965,2.3258935323852095
4556,0.00037,3.6e-05,175172,2.3254269393286218
4557,0.00037,3.6e-05,181379,2.325022937909892
4558,0.00037,3.6e-05,187586,2.3246888470677063
4559,0.00037,3.6e-05,193793,2.3242954571795815
4560,0.00037,3.6e-05,200000,2.3238980358894774
4561,0.00037,4.2e-05,20000,2.31940983877112
4562,0.00037,4.2e-05,26206,2.3678814261853827
4563,0.00037,4.2e-05,32413,2.3459985615498806
4564,0.00037,4.2e-05,38620,2.350063914624755
4565,0.00037,4.2e-05,44827,2.315722441788356
4566,0.00037,4.2e-05,51034,2.3194036341013784
4567,0.00037,4.2e-05,57241,2.315543065733562
4568,0.00037,4.2e-05,63448,2.315744977049047
4569,0.00037,4.2e-05,69655,2.3174095681334976
4570,0.00037,4.2e-05,75862,2.3212700255120207
4571,0.00037,4.2e-05,82068,2.320239149261377
4572,0.00037,4.2e-05,88275,2.3210863575593517
4573,0.00037,4.2e-05,94482,2.3194113423185634
4574,0.00037,4.2e-05,100689,2.3219315830089964
4575,0.00037,4.2e-05,106896,2.3222107903362272
4576,0.00037,4.2e-05,113103,2.3221671637739707
4577,0.00037,4.2e-05,119310,2.3233612414335933
4578,0.00037,4.2e-05,125517,2.322270547073962
4579,0.00037,4.2e-05,131724,2.322788836440445
4580,0.00037,4.2e-05,137931,2.3239529579998064
