Combination,Capacitance,Total Volume
"parallel:[820.0] and series:[47.0, 100.0, 470.0]",850.0,839.28
"parallel:[820.0] and series:[47.0, 100.0, 680.0]",851.0,902.11
"parallel:[820.0] and series:[47.0, 100.0, 820.0]",851.0,980.65
"parallel:[820.0] and series:[47.0, 100.0, 1000.0]",851.0,980.65
"parallel:[820.0] and series:[47.0, 220.0, 330.0]",855.0,812.1
"parallel:[820.0] and series:[47.0, 220.0, 470.0]",856.0,874.93
"parallel:[820.0] and series:[47.0, 220.0, 680.0]",857.0,937.77
"parallel:[820.0] and series:[47.0, 220.0, 820.0]",857.0,1016.31
"parallel:[820.0] and series:[47.0, 220.0, 1000.0]",857.0,1016.31
"parallel:[820.0] and series:[47.0, 330.0, 470.0]",858.0,918.92
"parallel:[820.0] and series:[47.0, 330.0, 680.0]",859.0,981.75
"parallel:[820.0] and series:[47.0, 330.0, 820.0]",859.0,1060.29
"parallel:[820.0] and series:[47.0, 330.0, 1000.0]",860.0,1060.29
"parallel:[820.0] and series:[47.0, 470.0, 680.0]",860.0,1044.58
"parallel:[820.0] and series:[47.0, 470.0, 820.0]",861.0,1123.12
"parallel:[820.0] and series:[47.0, 470.0, 1000.0]",861.0,1123.12
"parallel:[820.0] and series:[47.0, 680.0, 820.0]",862.0,1185.95
"parallel:[820.0] and series:[47.0, 680.0, 1000.0]",862.0,1185.95
"parallel:[820.0] and series:[47.0, 820.0, 1000.0]",863.0,1264.49
"parallel:[820.0] and series:[100.0, 220.0, 330.0]",877.0,834.57
"parallel:[820.0] and series:[100.0, 220.0, 470.0]",880.0,897.4
"parallel:[820.0] and series:[100.0, 220.0, 680.0]",882.0,960.23
"parallel:[820.0] and series:[100.0, 220.0, 820.0]",883.0,1038.77
"parallel:[820.0] and series:[100.0, 220.0, 1000.0]",884.0,1038.77
"parallel:[820.0] and series:[100.0, 330.0, 470.0]",886.0,941.38
"parallel:[820.0] and series:[100.0, 330.0, 680.0]",889.0,1004.21
"parallel:[820.0] and series:[100.0, 330.0, 820.0]",890.0,1082.75
"parallel:[820.0] and series:[100.0, 330.0, 1000.0]",891.0,1082.75
"parallel:[820.0] and series:[100.0, 470.0, 680.0]",894.0,1067.04
"parallel:[820.0] and series:[100.0, 470.0, 820.0]",895.0,1145.58
"parallel:[820.0] and series:[100.0, 470.0, 1000.0]",896.0,1145.58
"parallel:[820.0] and series:[100.0, 680.0, 820.0]",899.0,1208.41
"parallel:[820.0] and series:[100.0, 680.0, 1000.0]",900.0,1208.41
"parallel:[820.0] and series:[100.0, 820.0, 1000.0]",902.0,1286.95
"parallel:[820.0] and series:[220.0, 330.0, 470.0]",923.0,977.04
"parallel:[820.0] and series:[220.0, 330.0, 680.0]",931.0,1039.87
"parallel:[820.0] and series:[220.0, 330.0, 820.0]",934.0,1118.41
"parallel:[820.0] and series:[220.0, 330.0, 1000.0]",937.0,1118.41
"parallel:[820.0] and series:[220.0, 470.0, 680.0]",943.0,1102.7
"parallel:[820.0] and series:[220.0, 470.0, 820.0]",947.0,1181.24
"parallel:[820.0] and series:[220.0, 470.0, 1000.0]",950.0,1181.24
"parallel:[820.0] and series:[220.0, 680.0, 820.0]",958.0,1244.07
"parallel:[820.0] and series:[220.0, 680.0, 1000.0]",963.0,1244.07
"parallel:[820.0] and series:[220.0, 820.0, 1000.0]",968.0,1322.61
"parallel:[820.0] and series:[330.0, 470.0, 680.0]",971.0,1146.68
"parallel:[820.0] and series:[330.0, 470.0, 820.0]",977.0,1225.22
"parallel:[820.0] and series:[330.0, 470.0, 1000.0]",982.0,1225.22
"parallel:[820.0] and series:[330.0, 680.0, 820.0]",995.0,1288.05
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 330.0]",846.0,920.96
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 470.0]",846.0,983.79
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 680.0]",847.0,1046.62
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 820.0]",847.0,1125.16
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 1000.0]",847.0,1125.16
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 470.0]",847.0,1027.77
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 680.0]",848.0,1090.6
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 820.0]",848.0,1169.14
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 1000.0]",848.0,1169.14
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 680.0]",849.0,1153.44
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 820.0]",849.0,1231.98
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 1000.0]",849.0,1231.98
"parallel:[820.0] and series:[47.0, 100.0, 680.0, 820.0]",849.0,1294.81
"parallel:[820.0] and series:[47.0, 100.0, 680.0, 1000.0]",850.0,1294.81
"parallel:[820.0] and series:[47.0, 100.0, 820.0, 1000.0]",850.0,1373.35
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 470.0]",852.0,1063.43
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 680.0]",853.0,1126.26
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 820.0]",853.0,1204.8
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 1000.0]",853.0,1204.8
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 680.0]",854.0,1189.09
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 820.0]",854.0,1267.63
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 1000.0]",855.0,1267.63
"parallel:[820.0] and series:[47.0, 220.0, 680.0, 820.0]",855.0,1330.47
"parallel:[820.0] and series:[47.0, 220.0, 680.0, 1000.0]",855.0,1330.47
"parallel:[820.0] and series:[47.0, 220.0, 820.0, 1000.0]",856.0,1409.01
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 680.0]",856.0,1233.08
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 820.0]",856.0,1311.62
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 1000.0]",856.0,1311.62
"parallel:[820.0] and series:[47.0, 330.0, 680.0, 820.0]",857.0,1374.45
"parallel:[820.0] and series:[47.0, 330.0, 680.0, 1000.0]",857.0,1374.45
"parallel:[820.0] and series:[47.0, 330.0, 820.0, 1000.0]",858.0,1452.99
"parallel:[820.0] and series:[47.0, 470.0, 680.0, 820.0]",858.0,1437.28
"parallel:[820.0] and series:[47.0, 470.0, 680.0, 1000.0]",859.0,1437.28
"parallel:[820.0] and series:[47.0, 470.0, 820.0, 1000.0]",859.0,1515.82
"parallel:[820.0] and series:[47.0, 680.0, 820.0, 1000.0]",860.0,1578.65
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 470.0]",871.0,1085.89
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 680.0]",873.0,1148.72
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 820.0]",873.0,1227.26
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 1000.0]",874.0,1227.26
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 680.0]",875.0,1211.56
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 820.0]",876.0,1290.1
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 1000.0]",877.0,1290.1
"parallel:[820.0] and series:[100.0, 220.0, 680.0, 820.0]",878.0,1352.93
"parallel:[820.0] and series:[100.0, 220.0, 680.0, 1000.0]",879.0,1352.93
"parallel:[820.0] and series:[100.0, 220.0, 820.0, 1000.0]",880.0,1431.47
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 680.0]",880.0,1255.54
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 820.0]",881.0,1334.08
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 1000.0]",882.0,1334.08
"parallel:[820.0] and series:[100.0, 330.0, 680.0, 820.0]",884.0,1396.91
"parallel:[820.0] and series:[100.0, 330.0, 680.0, 1000.0]",885.0,1396.91
"parallel:[820.0] and series:[100.0, 330.0, 820.0, 1000.0]",886.0,1475.45
"parallel:[820.0] and series:[100.0, 470.0, 680.0, 820.0]",887.0,1459.74
"parallel:[820.0] and series:[100.0, 470.0, 680.0, 1000.0]",889.0,1459.74
"parallel:[820.0] and series:[100.0, 470.0, 820.0, 1000.0]",890.0,1538.28
"parallel:[820.0] and series:[100.0, 680.0, 820.0, 1000.0]",893.0,1601.11
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 680.0]",909.0,1291.2
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 820.0]",912.0,1369.74
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 1000.0]",913.0,1369.74
"parallel:[820.0] and series:[220.0, 330.0, 680.0, 820.0]",917.0,1432.57
"parallel:[820.0] and series:[220.0, 330.0, 680.0, 1000.0]",920.0,1432.57
"parallel:[820.0] and series:[220.0, 330.0, 820.0, 1000.0]",922.0,1511.11
"parallel:[820.0] and series:[220.0, 470.0, 680.0, 820.0]",927.0,1495.4
"parallel:[820.0] and series:[220.0, 470.0, 680.0, 1000.0]",929.0,1495.4
"parallel:[820.0] and series:[220.0, 470.0, 820.0, 1000.0]",932.0,1573.94
"parallel:[820.0] and series:[220.0, 680.0, 820.0, 1000.0]",941.0,1636.77
"parallel:[820.0] and series:[330.0, 470.0, 680.0, 820.0]",947.0,1539.38
"parallel:[820.0] and series:[330.0, 470.0, 680.0, 1000.0]",951.0,1539.38
"parallel:[820.0] and series:[330.0, 470.0, 820.0, 1000.0]",956.0,1617.92
"parallel:[820.0] and series:[330.0, 680.0, 820.0, 1000.0]",969.0,1680.75
"parallel:[820.0] and series:[470.0, 680.0, 820.0, 1000.0]",992.0,1743.58
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",844.0,1172.29
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",845.0,1235.12
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",845.0,1313.66
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",845.0,1313.66
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",845.0,1297.95
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",846.0,1376.49
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",846.0,1376.49
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",846.0,1439.32
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",846.0,1439.32
"parallel:[820.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",846.0,1517.86
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",846.0,1341.93
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",847.0,1420.47
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",847.0,1420.47
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",847.0,1483.3
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",847.0,1483.3
"parallel:[820.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",847.0,1561.84
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",848.0,1546.14
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",848.0,1546.14
"parallel:[820.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",848.0,1624.68
"parallel:[820.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",849.0,1687.51
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",851.0,1377.59
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",851.0,1456.13
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",851.0,1456.13
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",852.0,1518.96
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",852.0,1518.96
"parallel:[820.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",852.0,1597.5
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",853.0,1581.79
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",853.0,1581.79
"parallel:[820.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",853.0,1660.33
"parallel:[820.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",854.0,1723.16
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",854.0,1625.78
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",855.0,1625.78
"parallel:[820.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",855.0,1704.31
"parallel:[820.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",856.0,1767.15
"parallel:[820.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",857.0,1829.98
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",867.0,1400.05
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",868.0,1478.59
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",868.0,1478.59
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",869.0,1541.42
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",870.0,1541.42
"parallel:[820.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",871.0,1619.96
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",872.0,1604.26
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",872.0,1604.26
"parallel:[820.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",873.0,1682.8
"parallel:[820.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",875.0,1745.63
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",876.0,1648.24
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",877.0,1648.24
"parallel:[820.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",878.0,1726.78
"parallel:[820.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",880.0,1789.61
"parallel:[820.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",883.0,1852.44
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",901.0,1683.89
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",902.0,1683.89
"parallel:[820.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",904.0,1762.43
"parallel:[820.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",909.0,1825.27
"parallel:[820.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",916.0,1888.1
"parallel:[820.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",933.0,1932.08
"parallel:[47.0, 100.0] and series:[47.0]",194.0,281.64
"parallel:[47.0, 100.0] and series:[100.0]",247.0,304.11
"parallel:[47.0, 100.0] and series:[220.0]",367.0,339.76
"parallel:[47.0, 100.0] and series:[330.0]",477.0,383.75
"parallel:[47.0, 100.0] and series:[470.0]",617.0,446.58
"parallel:[47.0, 100.0] and series:[680.0]",827.0,509.41
"parallel:[47.0, 100.0] and series:[820.0]",967.0,587.95
"parallel:[47.0, 100.0] and series:[47.0, 100.0]",179.0,390.5
"parallel:[47.0, 100.0] and series:[47.0, 220.0]",186.0,426.16
"parallel:[47.0, 100.0] and series:[47.0, 330.0]",188.0,470.14
"parallel:[47.0, 100.0] and series:[47.0, 470.0]",190.0,532.97
"parallel:[47.0, 100.0] and series:[47.0, 680.0]",191.0,595.8
"parallel:[47.0, 100.0] and series:[47.0, 820.0]",191.0,674.34
"parallel:[47.0, 100.0] and series:[47.0, 1000.0]",192.0,674.34
"parallel:[47.0, 100.0] and series:[100.0, 220.0]",216.0,448.62
"parallel:[47.0, 100.0] and series:[100.0, 330.0]",224.0,492.6
"parallel:[47.0, 100.0] and series:[100.0, 470.0]",229.0,555.43
"parallel:[47.0, 100.0] and series:[100.0, 680.0]",234.0,618.27
"parallel:[47.0, 100.0] and series:[100.0, 820.0]",236.0,696.81
"parallel:[47.0, 100.0] and series:[100.0, 1000.0]",238.0,696.81
"parallel:[47.0, 100.0] and series:[220.0, 330.0]",279.0,528.26
"parallel:[47.0, 100.0] and series:[220.0, 470.0]",297.0,591.09
"parallel:[47.0, 100.0] and series:[220.0, 680.0]",313.0,653.92
"parallel:[47.0, 100.0] and series:[220.0, 820.0]",320.0,732.46
"parallel:[47.0, 100.0] and series:[220.0, 1000.0]",327.0,732.46
"parallel:[47.0, 100.0] and series:[330.0, 470.0]",341.0,635.07
"parallel:[47.0, 100.0] and series:[330.0, 680.0]",369.0,697.9
"parallel:[47.0, 100.0] and series:[330.0, 820.0]",382.0,776.44
"parallel:[47.0, 100.0] and series:[330.0, 1000.0]",395.0,776.44
"parallel:[47.0, 100.0] and series:[470.0, 680.0]",425.0,760.74
"parallel:[47.0, 100.0] and series:[470.0, 820.0]",446.0,839.28
"parallel:[47.0, 100.0] and series:[470.0, 1000.0]",467.0,839.28
"parallel:[47.0, 100.0] and series:[680.0, 820.0]",519.0,902.11
"parallel:[47.0, 100.0] and series:[680.0, 1000.0]",552.0,902.11
"parallel:[47.0, 100.0] and series:[820.0, 1000.0]",598.0,980.65
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0]",175.0,535.01
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 330.0]",176.0,579.0
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 470.0]",177.0,641.83
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 680.0]",178.0,704.66
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 820.0]",178.0,783.2
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 1000.0]",178.0,783.2
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 330.0]",182.0,614.65
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 470.0]",183.0,677.48
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 680.0]",184.0,740.32
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 820.0]",184.0,818.86
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 1000.0]",184.0,818.86
"parallel:[47.0, 100.0] and series:[47.0, 330.0, 470.0]",185.0,721.47
"parallel:[47.0, 100.0] and series:[47.0, 330.0, 680.0]",186.0,784.3
"parallel:[47.0, 100.0] and series:[47.0, 330.0, 820.0]",186.0,862.84
"parallel:[47.0, 100.0] and series:[47.0, 330.0, 1000.0]",187.0,862.84
"parallel:[47.0, 100.0] and series:[47.0, 470.0, 680.0]",187.0,847.13
"parallel:[47.0, 100.0] and series:[47.0, 470.0, 820.0]",188.0,925.67
"parallel:[47.0, 100.0] and series:[47.0, 470.0, 1000.0]",188.0,925.67
"parallel:[47.0, 100.0] and series:[47.0, 680.0, 820.0]",189.0,988.5
"parallel:[47.0, 100.0] and series:[47.0, 680.0, 1000.0]",189.0,988.5
"parallel:[47.0, 100.0] and series:[47.0, 820.0, 1000.0]",190.0,1067.04
"parallel:[47.0, 100.0] and series:[100.0, 220.0, 330.0]",204.0,637.12
"parallel:[47.0, 100.0] and series:[100.0, 220.0, 470.0]",207.0,699.95
"parallel:[47.0, 100.0] and series:[100.0, 220.0, 680.0]",209.0,762.78
"parallel:[47.0, 100.0] and series:[100.0, 220.0, 820.0]",210.0,841.32
"parallel:[47.0, 100.0] and series:[100.0, 220.0, 1000.0]",211.0,841.32
"parallel:[47.0, 100.0] and series:[100.0, 330.0, 470.0]",213.0,743.93
"parallel:[47.0, 100.0] and series:[100.0, 330.0, 680.0]",216.0,806.76
"parallel:[47.0, 100.0] and series:[100.0, 330.0, 820.0]",217.0,885.3
"parallel:[47.0, 100.0] and series:[100.0, 330.0, 1000.0]",218.0,885.3
"parallel:[47.0, 100.0] and series:[100.0, 470.0, 680.0]",221.0,869.59
"parallel:[47.0, 100.0] and series:[100.0, 470.0, 820.0]",222.0,948.13
"parallel:[47.0, 100.0] and series:[100.0, 470.0, 1000.0]",223.0,948.13
"parallel:[47.0, 100.0] and series:[100.0, 680.0, 820.0]",226.0,1010.96
"parallel:[47.0, 100.0] and series:[100.0, 680.0, 1000.0]",227.0,1010.96
"parallel:[47.0, 100.0] and series:[100.0, 820.0, 1000.0]",229.0,1089.5
"parallel:[47.0, 100.0] and series:[220.0, 330.0, 470.0]",250.0,779.59
"parallel:[47.0, 100.0] and series:[220.0, 330.0, 680.0]",258.0,842.42
"parallel:[47.0, 100.0] and series:[220.0, 330.0, 820.0]",261.0,920.96
"parallel:[47.0, 100.0] and series:[220.0, 330.0, 1000.0]",264.0,920.96
"parallel:[47.0, 100.0] and series:[220.0, 470.0, 680.0]",270.0,905.25
"parallel:[47.0, 100.0] and series:[220.0, 470.0, 820.0]",274.0,983.79
"parallel:[47.0, 100.0] and series:[220.0, 470.0, 1000.0]",277.0,983.79
"parallel:[47.0, 100.0] and series:[220.0, 680.0, 820.0]",285.0,1046.62
"parallel:[47.0, 100.0] and series:[220.0, 680.0, 1000.0]",290.0,1046.62
"parallel:[47.0, 100.0] and series:[220.0, 820.0, 1000.0]",295.0,1125.16
"parallel:[47.0, 100.0] and series:[330.0, 470.0, 680.0]",298.0,949.23
"parallel:[47.0, 100.0] and series:[330.0, 470.0, 820.0]",304.0,1027.77
"parallel:[47.0, 100.0] and series:[330.0, 470.0, 1000.0]",309.0,1027.77
"parallel:[47.0, 100.0] and series:[330.0, 680.0, 820.0]",322.0,1090.6
"parallel:[47.0, 100.0] and series:[330.0, 680.0, 1000.0]",329.0,1090.6
"parallel:[47.0, 100.0] and series:[330.0, 820.0, 1000.0]",337.0,1169.14
"parallel:[47.0, 100.0] and series:[470.0, 680.0, 820.0]",355.0,1153.44
"parallel:[47.0, 100.0] and series:[470.0, 680.0, 1000.0]",364.0,1153.44
"parallel:[47.0, 100.0] and series:[470.0, 820.0, 1000.0]",377.0,1231.98
"parallel:[47.0, 100.0] and series:[680.0, 820.0, 1000.0]",418.0,1294.81
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0, 330.0]",173.0,723.51
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0, 470.0]",173.0,786.34
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0, 680.0]",174.0,849.17
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0, 820.0]",174.0,927.71
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 220.0, 1000.0]",174.0,927.71
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 330.0, 470.0]",174.0,830.32
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 330.0, 680.0]",175.0,893.15
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 330.0, 820.0]",175.0,971.69
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 330.0, 1000.0]",175.0,971.69
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 470.0, 680.0]",176.0,955.99
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 470.0, 820.0]",176.0,1034.53
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 470.0, 1000.0]",176.0,1034.53
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 680.0, 820.0]",176.0,1097.36
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 680.0, 1000.0]",177.0,1097.36
"parallel:[47.0, 100.0] and series:[47.0, 100.0, 820.0, 1000.0]",177.0,1175.9
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 330.0, 470.0]",179.0,865.98
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 330.0, 680.0]",180.0,928.81
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 330.0, 820.0]",180.0,1007.35
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 330.0, 1000.0]",180.0,1007.35
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 470.0, 680.0]",181.0,991.64
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 470.0, 820.0]",181.0,1070.18
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 470.0, 1000.0]",182.0,1070.18
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 680.0, 820.0]",182.0,1133.02
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 680.0, 1000.0]",182.0,1133.02
"parallel:[47.0, 100.0] and series:[47.0, 220.0, 820.0, 1000.0]",183.0,1211.56
